,Site,Crop,Experiment,Treatment ,Mineral N kg/ha/y,farmyard manure t/ha/year,Reported yield data (t DM/ha),Mean,min_yield,max_yield,Soil texture,LAT,SIMUID_1,Sand,Silt,Clay,variable,Yield
5306,Jaroměřice,BARL,SOH,0,0.0,0.0,grain,3.668979,1.8145999999999998,5.4696,clay loam,49.1,27966.0,35.0,30.0,35.0,2004,5.4696
5309,Jaroměřice,BARL,SOH,N,120.0,0.0,grain,5.698158,2.7864,8.0926,clay loam,49.1,27966.0,35.0,30.0,35.0,2004,8.0926
5312,Jaroměřice,BARL,SOH,FYM. ,0.0,10.0,grain,4.5626788000000005,2.9842,6.2092,clay loam,49.1,27966.0,35.0,30.0,35.0,2004,6.2092
5315,Jaroměřice,BARL,SOH,FYM. + N,120.0,10.0,grain,6.0434676,4.7644,7.783,clay loam,49.1,27966.0,35.0,30.0,35.0,2004,7.783
5318,Krásné Údolí,BARL,SOH,0,0.0,0.0,grain,3.2594,2.1672,4.558,,,,,,,2004,4.558
5319,Krásné Údolí,BARL,SOH,N,120.0,0.0,grain,6.344650000000001,5.2288,7.396,,,,,,,2004,6.9918000000000005
5320,Krásné Údolí,BARL,SOH,FYM. ,0.0,10.0,grain,4.0764000000000005,2.1242,5.633,,,,,,,2004,4.9708000000000006
5321,Krásné Údolí,BARL,SOH,FYM. + N,120.0,10.0,grain,5.84155,3.096,7.783,,,,,,,2004,7.1036
5322,Lednice,BARL,SOH,0,0.0,0.0,grain,3.6562740740740742,0.8772,5.2202,loam,48.8,28153.0,40.0,40.0,20.0,2004,5.2202
5323,Lednice,BARL,SOH,N,120.0,0.0,grain,4.6913,1.806,6.983199999999999,loam,48.8,28153.0,40.0,40.0,20.0,2004,6.983199999999999
5324,Lednice,BARL,SOH,FYM. ,0.0,10.0,grain,4.271333333333334,1.6598,5.7017999999999995,loam,48.8,28153.0,40.0,40.0,20.0,2004,5.7017999999999995
5325,Lednice,BARL,SOH,FYM. + N,120.0,10.0,grain,4.632055555555556,1.7801999999999998,6.7509999999999994,loam,48.8,28153.0,40.0,40.0,20.0,2004,6.7509999999999994
5326,Libějovice,BARL,SOH,0,0.0,0.0,grain,2.15,1.505,3.0185999999999997,,,,,,,2004,1.9264000000000001
5327,Libějovice,BARL,SOH,N,120.0,0.0,grain,4.589533333333334,2.0296,7.3616,,,,,,,2004,7.3616
5328,Libějovice,BARL,SOH,FYM. ,0.0,10.0,grain,3.397,2.3048,4.6784,,,,,,,2004,4.6784
5329,Libějovice,BARL,SOH,FYM. + N,120.0,10.0,grain,4.6095999999999995,2.9842,6.4758000000000004,,,,,,,2004,6.4758000000000004
5330,Lípa,BARL,SOH,0,0.0,0.0,grain,1.771446856340007,1.0578,2.6488,sandy loam,49.56,27951.0,65.0,25.0,10.0,2004,1.9005999999999998
5333,Lípa,BARL,SOH,N,120.0,0.0,grain,3.859647839831401,2.6574,5.2632,sandy loam,49.56,27951.0,65.0,25.0,10.0,2004,5.2632
5336,Lípa,BARL,SOH,FYM. ,0.0,10.0,grain,2.408446469968388,1.7114,3.612,sandy loam,49.56,27951.0,65.0,25.0,10.0,2004,2.4252
5339,Lípa,BARL,SOH,FYM. + N,120.0,10.0,grain,3.8999533192834566,3.053,5.0052,sandy loam,49.56,27951.0,65.0,25.0,10.0,2004,5.0052
5350,Staňkov,BARL,SOH,0,0.0,0.0,grain,2.2695768656716417,0.4386,4.0076,loam,49.55,23179.0,40.0,40.0,20.0,2004,2.7605999999999997
5352,Staňkov,BARL,SOH,N,120.0,0.0,grain,4.414891542288557,0.9632000000000001,7.7314,loam,49.55,23179.0,40.0,40.0,20.0,2004,7.7314
5354,Staňkov,BARL,SOH,FYM. ,0.0,10.0,grain,3.2194456467661694,0.6278,5.5126,loam,49.55,23179.0,40.0,40.0,20.0,2004,5.5126
5356,Staňkov,BARL,SOH,FYM. + N,120.0,10.0,grain,4.277640298507463,0.903,6.9316,loam,49.55,23179.0,40.0,40.0,20.0,2004,6.9316
5358,Hradec n. Svit.,BARL,SOH,0,0.0,0.0,grain,2.1148806742640076,0.5030840455840456,3.5002,loam,49.73,26472.0,40.0,40.0,20.0,2004,3.5002
5361,Hradec n. Svit.,BARL,SOH,N,120.0,0.0,grain,4.022768839031339,2.7864,6.5876,loam,49.73,26472.0,40.0,40.0,20.0,2004,6.5876
5364,Hradec n. Svit.,BARL,SOH,FYM. ,0.0,10.0,grain,2.654257526115859,1.1679451566951569,4.2054,loam,49.73,26472.0,40.0,40.0,20.0,2004,4.2054
5367,Hradec n. Svit.,BARL,SOH,FYM. + N,120.0,10.0,grain,4.381307158119658,3.2335999999999996,6.8714,loam,49.73,26472.0,40.0,40.0,20.0,2004,6.8714
5370,Uherský Ostroh,BARL,SOH,0,0.0,0.0,grain,3.0071333333333334,2.1156,4.2398,loam,48.99,28781.0,40.0,40.0,20.0,2004,4.2398
5371,Uherský Ostroh,BARL,SOH,N,120.0,0.0,grain,4.552266666666667,4.3688,4.7128000000000005,loam,48.99,28781.0,40.0,40.0,20.0,2004,4.7128000000000005
5372,Uherský Ostroh,BARL,SOH,FYM. ,0.0,10.0,grain,3.7152000000000007,2.7176,5.2116,loam,48.99,28781.0,40.0,40.0,20.0,2004,5.2116
5373,Uherský Ostroh,BARL,SOH,FYM. + N,120.0,10.0,grain,4.492066666666666,4.3172,4.8418,loam,48.99,28781.0,40.0,40.0,20.0,2004,4.8418
5374,Věrovany,BARL,SOH,0,0.0,0.0,grain,4.224491358024691,2.3134,6.0141481481481485,loam,49.47,28776.0,40.0,40.0,20.0,2004,6.0114
5376,Věrovany,BARL,SOH,N,120.0,0.0,grain,4.858803644914757,3.4658,7.050821869488535,loam,49.47,28776.0,40.0,40.0,20.0,2004,6.407
5378,Věrovany,BARL,SOH,FYM. ,0.0,10.0,grain,4.389422810111699,2.709,6.192,loam,49.47,28776.0,40.0,40.0,20.0,2004,6.192
5380,Věrovany,BARL,SOH,FYM. + N,120.0,10.0,grain,4.852495473251029,2.8895999999999997,7.460172839506173,loam,49.47,28776.0,40.0,40.0,20.0,2004,6.0544
5382,Vysoká,BARL,SOH,0,0.0,0.0,grain,2.371896990740741,1.5996000000000001,4.1108,loam,49.64,21991.0,40.0,40.0,20.0,2004,4.1108
5384,Vysoká,BARL,SOH,N,120.0,0.0,grain,4.615608333333333,3.2851999999999997,6.4586,loam,49.64,21991.0,40.0,40.0,20.0,2004,6.4586
5386,Vysoká,BARL,SOH,FYM. ,0.0,10.0,grain,3.224123148148148,2.4768,5.5556,loam,49.64,21991.0,40.0,40.0,20.0,2004,5.5556
5388,Vysoká,BARL,SOH,FYM. + N,120.0,10.0,grain,4.3145391203703705,3.0014000000000003,6.467199999999999,loam,49.64,21991.0,40.0,40.0,20.0,2004,6.467199999999999
5390,Žatec,BARL,SOH,0,0.0,0.0,grain,4.5046800000000005,2.9068,5.9254,clay loam,50.3,24818.0,35.0,30.0,35.0,2004,5.9254
5391,Žatec,BARL,SOH,N,120.0,0.0,grain,4.931240000000001,3.3282,7.542199999999999,clay loam,50.3,24818.0,35.0,30.0,35.0,2004,7.542199999999999
5392,Žatec,BARL,SOH,FYM. ,0.0,10.0,grain,4.5064,3.2422,6.1404,clay loam,50.3,24818.0,35.0,30.0,35.0,2004,6.1404
5393,Žatec,BARL,SOH,FYM. + N,120.0,10.0,grain,4.7472,3.0272,6.8714,clay loam,50.3,24818.0,35.0,30.0,35.0,2004,6.8714
5394,Horažďovice,BARL,SOH,0,0.0,0.0,straw ,2.600701893939394,1.6894113636363635,3.7582,loamy sand,49.34,23089.0,82.0,13.0,5.0,2004,3.7582
5396,Horažďovice,BARL,SOH,N,120.0,0.0,straw ,4.292637878787879,2.7434,7.542199999999999,loamy sand,49.34,23089.0,82.0,13.0,5.0,2004,7.542199999999999
5398,Horažďovice,BARL,SOH,FYM. ,0.0,10.0,straw ,2.6090575757575762,2.0405454545454544,3.6894,loamy sand,49.34,23089.0,82.0,13.0,5.0,2004,3.6894
5400,Horažďovice,BARL,SOH,FYM. + N,120.0,10.0,straw ,4.039855429292929,3.139,6.321,loamy sand,49.34,23089.0,82.0,13.0,5.0,2004,6.321
5402,Chrastava,BARL,SOH,0,0.0,0.0,straw ,1.954314734500973,1.075,3.2594,loamy sand,50.82,26459.0,82.0,13.0,5.0,2004,2.6229999999999998
5404,Chrastava,BARL,SOH,N,120.0,0.0,straw ,3.320000472616069,1.7716,4.9966,loamy sand,50.82,26459.0,82.0,13.0,5.0,2004,4.9966
5406,Chrastava,BARL,SOH,FYM. ,0.0,10.0,straw ,2.2492606815203144,1.333,4.0935999999999995,loamy sand,50.82,26459.0,82.0,13.0,5.0,2004,2.6488
5408,Chrastava,BARL,SOH,FYM. + N,120.0,10.0,straw ,3.274194773422296,2.1672,4.3946000000000005,loamy sand,50.82,26459.0,82.0,13.0,5.0,2004,4.3946000000000005
5410,Jaroměřice,BARL,SOH,0,0.0,0.0,straw ,2.337268909090909,2.0457445454545455,2.6229999999999998,clay loam,49.1,27966.0,35.0,30.0,35.0,2004,2.6229999999999998
5413,Jaroměřice,BARL,SOH,N,120.0,0.0,straw ,4.431994363636364,3.1734,5.166371818181819,clay loam,49.1,27966.0,35.0,30.0,35.0,2004,4.9966
5416,Jaroměřice,BARL,SOH,FYM. ,0.0,10.0,straw ,2.940183636363636,2.6488,3.2938,clay loam,49.1,27966.0,35.0,30.0,35.0,2004,2.6488
5419,Jaroměřice,BARL,SOH,FYM. + N,120.0,10.0,straw ,4.3532340000000005,3.3282,5.0912,clay loam,49.1,27966.0,35.0,30.0,35.0,2004,4.3946000000000005
5422,Krásné Údolí,BARL,SOH,0,0.0,0.0,straw ,2.4553,0.903,3.9388,,,,,,,2004,3.9388
5423,Krásné Údolí,BARL,SOH,N,120.0,0.0,straw ,3.7581999999999995,2.451,5.460999999999999,,,,,,,2004,5.460999999999999
5424,Krásné Údolí,BARL,SOH,FYM. ,0.0,10.0,straw ,2.77565,0.817,4.497800000000001,,,,,,,2004,4.497800000000001
5425,Krásné Údolí,BARL,SOH,FYM. + N,120.0,10.0,straw ,4.1236999999999995,1.3244,6.321,,,,,,,2004,5.9254
5426,Lednice,BARL,SOH,0,0.0,0.0,straw ,2.5520100404040402,1.1352,4.6268,loam,48.8,28153.0,40.0,40.0,20.0,2004,2.8207999999999998
5427,Lednice,BARL,SOH,N,120.0,0.0,straw ,3.9708235622895622,1.8404,5.8652,loam,48.8,28153.0,40.0,40.0,20.0,2004,4.2914
5428,Lednice,BARL,SOH,FYM. ,0.0,10.0,straw ,3.0110590740740744,1.4362,5.1084000000000005,loam,48.8,28153.0,40.0,40.0,20.0,2004,3.1906
5429,Lednice,BARL,SOH,FYM. + N,120.0,10.0,straw ,3.7741964343434344,1.6512,6.708,loam,48.8,28153.0,40.0,40.0,20.0,2004,3.225
5430,Libějovice,BARL,SOH,0,0.0,0.0,straw ,1.2573200000000002,0.9460000000000001,1.8111600000000003,,,,,,,2004,1.0148
5431,Libějovice,BARL,SOH,N,120.0,0.0,straw ,2.929733333333333,1.5308,4.472,,,,,,,2004,4.472
5432,Libějovice,BARL,SOH,FYM. ,0.0,10.0,straw ,2.3088133333333336,1.7544,3.2766,,,,,,,2004,3.2766
5433,Libějovice,BARL,SOH,FYM. + N,120.0,10.0,straw ,2.812773333333333,1.9522,3.7926,,,,,,,2004,3.7926
5434,Lípa,BARL,SOH,0,0.0,0.0,straw ,2.134040075677747,0.9803999999999999,3.051840454066481,sandy loam,49.56,27951.0,65.0,25.0,10.0,2004,2.9842
5437,Lípa,BARL,SOH,N,120.0,0.0,straw ,3.885296394929272,2.2704,6.0114,sandy loam,49.56,27951.0,65.0,25.0,10.0,2004,4.7902000000000005
5440,Lípa,BARL,SOH,FYM. ,0.0,10.0,straw ,3.062425481367947,1.4018,4.236152888207683,sandy loam,49.56,27951.0,65.0,25.0,10.0,2004,3.1476
5443,Lípa,BARL,SOH,FYM. + N,120.0,10.0,straw ,3.129909132420092,1.7027999999999999,4.727054794520547,sandy loam,49.56,27951.0,65.0,25.0,10.0,2004,3.612
5454,Staňkov,BARL,SOH,0,0.0,0.0,straw ,2.365192537313433,1.0922,4.308599999999999,loam,49.55,23179.0,40.0,40.0,20.0,2004,1.591
5456,Staňkov,BARL,SOH,N,120.0,0.0,straw ,4.364007960199005,1.2556,6.983199999999999,loam,49.55,23179.0,40.0,40.0,20.0,2004,5.177199999999999
5458,Staňkov,BARL,SOH,FYM. ,0.0,10.0,straw ,3.1576119402985072,1.1782000000000001,6.0888,loam,49.55,23179.0,40.0,40.0,20.0,2004,3.182
5460,Staňkov,BARL,SOH,FYM. + N,120.0,10.0,straw ,4.00847711442786,1.0062,6.5618,loam,49.55,23179.0,40.0,40.0,20.0,2004,4.644
5462,Hradec n. Svit.,BARL,SOH,0,0.0,0.0,straw ,1.7669517456617452,0.9460000000000001,2.4166,loam,49.73,26472.0,40.0,40.0,20.0,2004,2.3649999999999998
5465,Hradec n. Svit.,BARL,SOH,N,120.0,0.0,straw ,3.597283525641026,2.8810000000000002,4.4204,loam,49.73,26472.0,40.0,40.0,20.0,2004,3.4829999999999997
5468,Hradec n. Svit.,BARL,SOH,FYM. ,0.0,10.0,straw ,2.5918038675213673,2.1414,3.5088,loam,49.73,26472.0,40.0,40.0,20.0,2004,2.7864
5471,Hradec n. Svit.,BARL,SOH,FYM. + N,120.0,10.0,straw ,4.09034983035483,3.0357999999999996,5.0921491517741515,loam,49.73,26472.0,40.0,40.0,20.0,2004,4.042
5474,Uherský Ostroh,BARL,SOH,0,0.0,0.0,straw ,2.972733333333333,1.8317999999999999,5.16,loam,48.99,28781.0,40.0,40.0,20.0,2004,5.16
5475,Uherský Ostroh,BARL,SOH,N,120.0,0.0,straw ,4.099333333333333,3.0272,5.7017999999999995,loam,48.99,28781.0,40.0,40.0,20.0,2004,5.7017999999999995
5476,Uherský Ostroh,BARL,SOH,FYM. ,0.0,10.0,straw ,3.1619333333333337,1.9694,5.2976,loam,48.99,28781.0,40.0,40.0,20.0,2004,5.2976
5477,Uherský Ostroh,BARL,SOH,FYM. + N,120.0,10.0,straw ,3.483,2.5627999999999997,4.601,loam,48.99,28781.0,40.0,40.0,20.0,2004,4.601
5478,Věrovany,BARL,SOH,0,0.0,0.0,straw ,2.857209470365026,1.8834,4.2312,loam,49.47,28776.0,40.0,40.0,20.0,2004,4.2312
5480,Věrovany,BARL,SOH,N,120.0,0.0,straw ,3.7148821709155038,2.107,6.353493025493025,loam,49.47,28776.0,40.0,40.0,20.0,2004,4.781599999999999
5482,Věrovany,BARL,SOH,FYM. ,0.0,10.0,straw ,3.10709138474694,1.763,4.7299999999999995,loam,49.47,28776.0,40.0,40.0,20.0,2004,4.7299999999999995
5484,Věrovany,BARL,SOH,FYM. + N,120.0,10.0,straw ,3.7372536155202822,2.0898000000000003,5.533121693121692,loam,49.47,28776.0,40.0,40.0,20.0,2004,5.2632
5486,Vysoká,BARL,SOH,0,0.0,0.0,straw ,1.7625620370370367,1.1153722222222222,2.1844,loam,49.64,21991.0,40.0,40.0,20.0,2004,2.1844
5488,Vysoká,BARL,SOH,N,120.0,0.0,straw ,2.9667755892255894,2.4596,3.7668,loam,49.64,21991.0,40.0,40.0,20.0,2004,3.3798
5490,Vysoká,BARL,SOH,FYM. ,0.0,10.0,straw ,2.042858333333333,0.93955,3.6034,loam,49.64,21991.0,40.0,40.0,20.0,2004,3.6034
5492,Vysoká,BARL,SOH,FYM. + N,120.0,10.0,straw ,2.815978787878788,2.15,3.6894,loam,49.64,21991.0,40.0,40.0,20.0,2004,2.9756
5494,Žatec,BARL,SOH,0,0.0,0.0,straw ,2.02616,1.2469999999999999,2.795,clay loam,50.3,24818.0,35.0,30.0,35.0,2004,2.322
5495,Žatec,BARL,SOH,N,120.0,0.0,straw ,2.72792,1.806,4.179600000000001,clay loam,50.3,24818.0,35.0,30.0,35.0,2004,3.612
5496,Žatec,BARL,SOH,FYM. ,0.0,10.0,straw ,2.5301199999999997,1.333,4.1452,clay loam,50.3,24818.0,35.0,30.0,35.0,2004,3.1304
5497,Žatec,BARL,SOH,FYM. + N,120.0,10.0,straw ,2.6229999999999998,1.5824,3.7323999999999997,clay loam,50.3,24818.0,35.0,30.0,35.0,2004,3.655
5706,Lednice,BARL,AZP irrigated,FYM.,0.0,10.0,grain,5.4575000000000005,4.15,6.98,loam,48.8,28153.0,40.0,40.0,20.0,2004,6.98
5707,Lednice,BARL,AZP irrigated,FYM. + N,30.0,10.0,grain,5.279999999999999,3.62,7.04,loam,48.8,28153.0,40.0,40.0,20.0,2004,6.6
5708,Lednice,BARL,AZP non-irrigated,FYM.,0.0,10.0,grain,4.484999999999999,2.62,6.54,loam,48.8,28153.0,40.0,40.0,20.0,2004,6.54
5709,Lednice,BARL,AZP non-irrigated,FYM. + N,30.0,10.0,grain,4.3625,1.94,6.45,loam,48.8,28153.0,40.0,40.0,20.0,2004,6.45
5710,Lednice,BARL,AZP irrigated,FYM.,0.0,10.0,straw ,3.1725000000000003,2.72,4.16,loam,48.8,28153.0,40.0,40.0,20.0,2004,4.16
5711,Lednice,BARL,AZP irrigated,FYM. + N,30.0,10.0,straw ,4.255,3.3,5.28,loam,48.8,28153.0,40.0,40.0,20.0,2004,5.28
5712,Lednice,BARL,AZP non-irrigated,FYM.,0.0,10.0,straw ,2.8125,2.3,3.75,loam,48.8,28153.0,40.0,40.0,20.0,2004,3.75
5713,Lednice,BARL,AZP non-irrigated,FYM. + N,30.0,10.0,straw ,3.6475000000000004,2.65,4.36,loam,48.8,28153.0,40.0,40.0,20.0,2004,4.36
5722,Čáslav,WWHT,VOP,15,120.0,10.0,grain,6.523714285714286,4.9106,9.2622,loam,49.89,21891.0,40.0,40.0,20.0,2004,8.8064
5723,Čáslav,WWHT,VOP,15,120.0,10.0,straw,6.631538461538461,4.11,11.61,loam,49.89,21891.0,40.0,40.0,20.0,2004,9.61
5724,Čáslav,WWHT,VOP,21,0.0,0.0,grain,4.639085714285714,2.0554,6.9574,loam,49.89,21891.0,40.0,40.0,20.0,2004,6.9574
5725,Čáslav,WWHT,VOP,21,0.0,0.0,straw,3.7192307692307693,1.34,6.36,loam,49.89,21891.0,40.0,40.0,20.0,2004,6.36
5726,Ivanovice,WWHT,VOP,15,120.0,10.0,grain,6.882646153846154,2.4596,9.786800000000001,,,,,,,2004,9.786800000000001
5727,Ivanovice,WWHT,VOP,15,120.0,10.0,straw,9.502727272727272,2.8,12.17,,,,,,,2004,11.27
5728,Ivanovice,WWHT,VOP,21,0.0,0.0,grain,4.509046153846153,2.4854000000000003,6.518799999999999,,,,,,,2004,6.518799999999999
5729,Ivanovice,WWHT,VOP,21,0.0,0.0,straw,5.94,2.63,10.22,,,,,,,2004,6.29
5730,Lukavec,WWHT,VOP,15,120.0,10.0,grain,6.258342857142856,4.6182,8.0668,sandy loam,49.56,28035.0,65.0,25.0,10.0,2004,7.5766
5732,Lukavec,WWHT,VOP,15,120.0,10.0,straw,7.342307692307694,2.58,12.13,sandy loam,49.56,28035.0,65.0,25.0,10.0,2004,9.51
5734,Lukavec,WWHT,VOP,21,0.0,0.0,grain,2.8994285714285715,1.6425999999999998,6.002800000000001,sandy loam,49.56,28035.0,65.0,25.0,10.0,2004,3.5603999999999996
5736,Lukavec,WWHT,VOP,21,0.0,0.0,straw,3.62923076923077,1.2,6.69,sandy loam,49.56,28035.0,65.0,25.0,10.0,2004,5.48
5738,Čáslav,C180,VOP,15,120.0,10.0,above-ground biomass,19.58625,15.04,24.86,loam,49.89,21891.0,40.0,40.0,20.0,2004,18.18
5739,Čáslav,C180,VOP,21,0.0,0.0,above-ground biomass,13.682500000000001,10.59,17.37,loam,49.89,21891.0,40.0,40.0,20.0,2004,10.59
5740,Ivanovice,C180,VOP,15,120.0,10.0,above-ground biomass,20.68,17.01,26.27,,,,,,,2004,17.01
5741,Ivanovice,C180,VOP,21,0.0,0.0,above-ground biomass,17.896250000000002,13.12,22.27,,,,,,,2004,13.12
5742,Lukavec,C180,VOP,15,120.0,10.0,above-ground biomass,21.508750000000003,14.18,28.95,sandy loam,49.56,28035.0,65.0,25.0,10.0,2004,20.48
5744,Lukavec,C180,VOP,21,0.0,0.0,above-ground biomass,13.78375,7.25,18.56,sandy loam,49.56,28035.0,65.0,25.0,10.0,2004,11.41
5746,Praha - Ruzyně,WWHT,hony i-IV,0 (110),0.0,0.0,grain,5.393781249999999,2.8899999999999997,7.8625,clay loam,50.09,21682.0,35.0,30.0,35.0,2004,6.103
5748,Praha - Ruzyně,WWHT,hony i-IV,0 (110),0.0,0.0,straw,3.1037260433529914,1.2644765957446809,5.47,clay loam,50.09,21682.0,35.0,30.0,35.0,2004,2.42
5750,Praha - Ruzyně,WWHT,hony i-IV,N4P2K2 (160),90.0,0.0,grain,6.9809394007284915,4.1225,9.326709692028986,clay loam,50.09,21682.0,35.0,30.0,35.0,2004,7.0805
5752,Praha - Ruzyně,WWHT,hony i-IV,N4P2K2 (160),90.0,0.0,straw,4.727935588189949,1.66,6.286458333333334,clay loam,50.09,21682.0,35.0,30.0,35.0,2004,4.18
5762,Uherský Ostroh,C100,variety testing,NPK,105.0,0.0,grain,8.846533333333333,4.3602,13.631,loam,48.99,28781.0,40.0,40.0,20.0,2004,6.4844
5764,,,,,,,,,3.7599173306797438,7.078291772766229,,,,,,,2004,5.519592894325871
5765,Kroměříž,WWHT,norf,,100.0,12.5,grain,7.0964375,3.9099999999999997,9.477500000000001,loam,49.28,28776.0,40.0,40.0,20.0,2005,7.4035
5767,Kroměříž,WWHT,mono,all,150.0,0.0,grain,5.7173125,2.9325000000000006,7.48,loam,49.28,28776.0,40.0,40.0,20.0,2005,6.0264999999999995
5769,Kroměříž,BARL,norf,0,0.0,12.5,grain,5.8596875,3.8080000000000003,7.964499999999999,loam,49.28,28776.0,40.0,40.0,20.0,2005,5.6865000000000006
5771,Kroměříž,BARL,norf,30,30.0,12.5,grain,6.143906250000001,4.318,7.819999999999999,loam,49.28,28776.0,40.0,40.0,20.0,2005,6.052
5773,Kroměříž,BARL,norf,60,60.0,12.5,grain,6.04775,4.2924999999999995,7.6160000000000005,loam,49.28,28776.0,40.0,40.0,20.0,2005,6.1625
5775,Kroměříž,BARL,mono,0,0.0,0.0,grain,3.9865,1.8444999999999998,5.7205,loam,49.28,28776.0,40.0,40.0,20.0,2005,4.318
5777,Kroměříž,BARL,mono,60,60.0,0.0,grain,4.94965625,3.145,6.885,loam,49.28,28776.0,40.0,40.0,20.0,2005,5.44
5779,Kroměříž,BARL,mono,90,90.0,0.0,grain,5.069187499999999,3.3405,7.0889999999999995,loam,49.28,28776.0,40.0,40.0,20.0,2005,5.576
5781,Hněvčeves,BARL,106,OS1,60.0,0.0,grain,6.130522647058823,3.4978729411764697,8.831694117647059,clay loam,50.31,26449.0,35.0,30.0,35.0,2005,3.9677364705882345
5811,Hněvčeves,BARL,140,71,0.0,0.0,grain,3.7417166666666657,1.7457999999999998,5.8996,clay loam,50.31,26449.0,35.0,30.0,35.0,2005,4.6956
5813,Hněvčeves,BARL,140,opt,60.0,10.0,grain,6.072316666666667,2.3392,7.74,clay loam,50.31,26449.0,35.0,30.0,35.0,2005,6.7424
5815,Kostelec,BARL,140,71,0.0,0.0,grain,3.1811400000000005,1.6683999999999999,4.0935999999999995,sandy loam,50.13,26787.0,65.0,25.0,10.0,2005,4.0935999999999995
5817,Kostelec,BARL,140,opt,60.0,10.0,grain,5.41284,3.0272,6.7940000000000005,sandy loam,50.13,26787.0,65.0,25.0,10.0,2005,5.7448
5819,Pernolec,BARL,140,71,0.0,0.0,grain,2.542733333333333,1.333,3.3626,sandy loam,49.77,23110.0,65.0,25.0,10.0,2005,2.666
5821,Pernolec,BARL,140,opt,60.0,10.0,grain,4.281844444444445,2.0382000000000002,5.6502,sandy loam,49.77,23110.0,65.0,25.0,10.0,2005,4.128
5825,Žabčice,BARL,DP23-mono,0,0.0,0.0,grain,3.9454999999999996,1.7594999999999998,6.341,clay loam,49.02,27913.0,35.0,30.0,35.0,2005,3.638
5827,Žabčice,BARL,DP23-mono,30,30.0,0.0,grain,4.923,2.533,7.344,clay loam,49.02,27913.0,35.0,30.0,35.0,2005,5.116999999999999
5829,Žabčice,BARL,DP23-mono,60,60.0,0.0,grain,5.4655,2.771,7.5735,clay loam,49.02,27913.0,35.0,30.0,35.0,2005,5.8309999999999995
5831,Žabčice,BARL,DP23-mono,90,90.0,0.0,grain,5.512999999999999,2.8899999999999997,7.497,clay loam,49.02,27913.0,35.0,30.0,35.0,2005,6.018
5833,Žabčice,WWHT,DP23-mono,0,0.0,0.0,grain,5.654766666666668,1.2665,9.061,clay loam,49.02,27913.0,35.0,30.0,35.0,2005,6.681
5835,Žabčice,WWHT,DP23-mono,100,100.0,0.0,grain,6.014600000000001,0.935,9.01,clay loam,49.02,27913.0,35.0,30.0,35.0,2005,6.5535
5837,Žabčice,C100,DP23-mono,0,0.0,25.0,grain,6.76304,2.8895999999999997,12.2292,clay loam,49.02,27913.0,35.0,30.0,35.0,2005,12.2292
5839,Žabčice,C100,DP23-mono,120,120.0,25.0,grain,7.377653333333333,2.6144,12.556,clay loam,49.02,27913.0,35.0,30.0,35.0,2005,12.556
5841,Ivanovice,WWHT,DP04-mono,111+112,120.0,0.0,grain,5.610066666666666,2.2704,8.2302,,,,,,,2005,6.0716
5842,Ivanovice,BARL,DP04-mono,211+212,50.0,0.0,grain,5.54542111111111,2.1672,8.0668,,,,,,,2005,6.622
5843,Horažďovice,BARL,AZP,0,0.0,0.0,grain,2.3591504999999997,1.4730019999999997,3.0788,loamy sand,49.34,23089.0,82.0,13.0,5.0,2005,3.0788
5845,Horažďovice,BARL,AZP,FYM.,0.0,10.0,grain,2.8513806666666666,1.9197226666666667,3.9044,loamy sand,49.34,23089.0,82.0,13.0,5.0,2005,3.9044
5847,Horažďovice,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,4.544351,3.0185999999999997,5.675999999999999,loamy sand,49.34,23089.0,82.0,13.0,5.0,2005,5.5556
5849,Chrastava,BARL,AZP,0,0.0,0.0,grain,1.9312359436435123,1.4706,2.3564000000000003,loamy sand,50.82,26459.0,82.0,13.0,5.0,2005,2.3564000000000003
5851,Chrastava,BARL,AZP,FYM.,0.0,10.0,grain,2.3943651376146793,1.4276,3.2766,loamy sand,50.82,26459.0,82.0,13.0,5.0,2005,3.2766
5853,Chrastava,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,4.071262046745304,3.1958481869812143,4.9879999999999995,loamy sand,50.82,26459.0,82.0,13.0,5.0,2005,3.526
5855,Jaroměřice,BARL,AZP,0,0.0,0.0,grain,2.753695,1.4276,4.214,clay loam,49.1,27966.0,35.0,30.0,35.0,2005,4.214
5858,Jaroměřice,BARL,AZP,FYM.,0.0,10.0,grain,2.8598048148148143,1.4534,4.1882,clay loam,49.1,27966.0,35.0,30.0,35.0,2005,4.1882
5861,Jaroměřice,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,4.568099444444445,2.5456,5.595997777777779,clay loam,49.1,27966.0,35.0,30.0,35.0,2005,5.0396
5864,Krásné Údolí,BARL,AZP,0,0.0,0.0,grain,2.542733333333333,1.2556,4.1194,,,,,,,2005,2.2532
5865,Krásné Údolí,BARL,AZP,FYM.,0.0,10.0,grain,2.938333333333334,1.677,4.7558,,,,,,,2005,2.3822
5866,Krásné Údolí,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,5.197266666666667,4.893400000000001,5.4352,,,,,,,2005,4.893400000000001
5867,Libějovice,BARL,AZP,0,0.0,0.0,grain,1.9651,1.8920000000000001,2.0382000000000002,,,,,,,2005,1.8920000000000001
